gbifid,anio,mes,taxonrank,scientificname,decimallatitude,decimallongitude,eventdate,individualcount,locality,stateprovince,issue,comunidad_autonoma,nombre_cientifico
5062562029,2022.0,8.0,species,"Delphinus delphis Linnaeus, 1758",36.112307,-5.39954,,,desconocido,andalucía,coordinate_rounded;continent_derived_from_coordinates;taxon_match_taxon_id_ignored,andalucía,Delphinus delphis
5062501880,2019.0,11.0,species,"Globicephala macrorhynchus Gray, 1846",27.945651,-17.429412,,,desconocido,desconocido,coordinate_rounded;country_derived_from_coordinates;taxon_match_taxon_id_ignored,no asignado,Globicephala macrorhynchus
5061504127,2014.0,10.0,species,"Tursiops truncatus (Montagu, 1821)",28.024147,-16.599462,,3.0,sebadales del sur de tenerife - n2000,santa cruz de tenerife,continent_coordinate_mismatch,canarias,Tursiops truncatus
5054189561,2024.0,3.0,species,"Stenella coeruleoalba (Meyen, 1833)",41.459378,2.266837,,,desconocido,desconocido,coordinate_rounded;continent_derived_from_coordinates;taxon_match_taxon_id_ignored,no asignado,Stenella coeruleoalba
5052510691,2023.0,11.0,species,"Tursiops truncatus (Montagu, 1821)",28.03,-16.71,,30.0,tenerife - montaña de guaza,santa cruz de tenerife,continent_coordinate_mismatch,canarias,Tursiops truncatus
5037197399,2010.0,8.0,species,"Tursiops truncatus (Montagu, 1821)",42.767861,-9.109038,,,desconocido,galicia,coordinate_rounded;continent_derived_from_coordinates;taxon_match_taxon_id_ignored,galicia,Tursiops truncatus
5036935852,2024.0,12.0,species,"Stenella coeruleoalba (Meyen, 1833)",27.707263,-15.799387,2024-12-26 13:55:00+00:00,,desconocido,desconocido,coordinate_rounded;country_derived_from_coordinates;taxon_match_taxon_id_ignored,no asignado,Stenella coeruleoalba
5036884916,2017.0,6.0,species,"Globicephala melas (Traill, 1809)",36.552267,-4.509169,,,desconocido,andalucía,coordinate_rounded;continent_derived_from_coordinates;taxon_match_taxon_id_ignored,andalucía,Globicephala melas
5028544195,2016.0,4.0,species,"Balaenoptera brydei Olsen, 1913",28.493361,-13.866463,,,"puerto del rosario - allgemein, fuerteventura",desconocido,coordinate_rounded;geodetic_datum_assumed_wgs84;continent_derived_from_coordinates,no asignado,Balaenoptera brydei
5028398630,2023.0,2.0,species,"Stenella frontalis (G.Cuvier, 1829)",28.032192,-14.417492,,,utm50_28r_0550_3100,desconocido,coordinate_rounded;geodetic_datum_assumed_wgs84;continent_derived_from_coordinates,no asignado,Stenella frontalis
5028172416,2019.0,1.0,species,"Ziphius cavirostris G.Cuvier, 1823",28.209272,-14.023028,,,"gran tarajal, fuerteventura",desconocido,coordinate_rounded;geodetic_datum_assumed_wgs84;continent_derived_from_coordinates,no asignado,Ziphius cavirostris
5027915608,2016.0,3.0,species,"Tursiops truncatus (Montagu, 1821)",28.06986,-17.34827,,,"seegebiet vor valle gran rey/puntila, la gomera",desconocido,coordinate_rounded;geodetic_datum_assumed_wgs84;continent_derived_from_coordinates,no asignado,Tursiops truncatus
5027755331,2017.0,3.0,species,"Stenella frontalis (G.Cuvier, 1829)",28.585577,-17.909174,,,"puerto naos - ortsgebiet, la palma",desconocido,coordinate_rounded;geodetic_datum_assumed_wgs84;continent_derived_from_coordinates,no asignado,Stenella frontalis
5027730654,2016.0,12.0,species,"Globicephala macrorhynchus Gray, 1846",28.256157,-16.853456,,,utm50_28r_0300_3100,desconocido,coordinate_rounded;geodetic_datum_assumed_wgs84;continent_derived_from_coordinates,no asignado,Globicephala macrorhynchus
5027621786,2016.0,4.0,species,"Ziphius cavirostris G.Cuvier, 1823",28.211693,-14.017696,,,"gran tarajal, fuerteventura",desconocido,coordinate_rounded;geodetic_datum_assumed_wgs84;continent_derived_from_coordinates,no asignado,Ziphius cavirostris
5027592265,2010.0,8.0,species,"Ziphius cavirostris G.Cuvier, 1823",28.06986,-17.34827,,,"seegebiet vor valle gran rey/puntila, la gomera",desconocido,coordinate_rounded;geodetic_datum_assumed_wgs84;continent_derived_from_coordinates,no asignado,Ziphius cavirostris
5027506844,2017.0,2.0,species,"Globicephala macrorhynchus Gray, 1846",28.253435,-16.883068,,,utm50_28r_0300_3100,desconocido,coordinate_rounded;geodetic_datum_assumed_wgs84;continent_derived_from_coordinates,no asignado,Globicephala macrorhynchus
5027419869,2010.0,8.0,species,"Globicephala macrorhynchus Gray, 1846",28.06986,-17.34827,,,"seegebiet vor valle gran rey/puntila, la gomera",desconocido,coordinate_rounded;geodetic_datum_assumed_wgs84;continent_derived_from_coordinates,no asignado,Globicephala macrorhynchus
5027415867,2004.0,1.0,species,"Tursiops truncatus (Montagu, 1821)",28.231506,-16.87912,,,atlantik - westlich von los gigantes,desconocido,coordinate_rounded;geodetic_datum_assumed_wgs84;continent_derived_from_coordinates,no asignado,Tursiops truncatus
5027391772,2016.0,4.0,species,"Physeter macrocephalus Linnaeus, 1758",28.046417,-14.330978,,,jandia,desconocido,coordinate_rounded;geodetic_datum_assumed_wgs84;continent_derived_from_coordinates,no asignado,Physeter macrocephalus
5027336253,2004.0,6.0,species,"Tursiops truncatus (Montagu, 1821)",28.231506,-16.87912,,,atlantik - westlich von los gigantes,desconocido,coordinate_rounded;geodetic_datum_assumed_wgs84;continent_derived_from_coordinates,no asignado,Tursiops truncatus
5027304918,2014.0,12.0,species,"Globicephala macrorhynchus Gray, 1846",28.052591,-16.910706,,,meerenge tenerife - gomera,desconocido,coordinate_rounded;geodetic_datum_assumed_wgs84,no asignado,Globicephala macrorhynchus
5027265159,2013.0,10.0,species,"Tursiops truncatus (Montagu, 1821)",28.231506,-16.87912,,,atlantik - westlich von los gigantes,desconocido,coordinate_rounded;geodetic_datum_assumed_wgs84;continent_derived_from_coordinates,no asignado,Tursiops truncatus
5027259957,2013.0,3.0,species,"Tursiops truncatus (Montagu, 1821)",28.21139,-16.836205,,,"fußweg varadero - alcala, teneriffa",desconocido,coordinate_rounded;geodetic_datum_assumed_wgs84;continent_derived_from_coordinates,no asignado,Tursiops truncatus
5027182619,2015.0,10.0,species,"Stenella frontalis (G.Cuvier, 1829)",28.052591,-16.910706,,,meerenge tenerife - gomera,desconocido,coordinate_rounded;geodetic_datum_assumed_wgs84,no asignado,Stenella frontalis
5026965577,2024.0,4.0,species,"Globicephala melas (Traill, 1809)",35.898064,-5.587408,,,utm25_30s_0250_3975,desconocido,coordinate_rounded;geodetic_datum_assumed_wgs84,no asignado,Globicephala melas
5026679373,2000.0,1.0,species,"Tursiops truncatus (Montagu, 1821)",39.759068,3.329372,,,"betlem, es caló, mallorca",desconocido,coordinate_rounded;geodetic_datum_assumed_wgs84;continent_derived_from_coordinates,no asignado,Tursiops truncatus
5026440467,2010.0,8.0,species,"Tursiops truncatus (Montagu, 1821)",28.086727,-17.338314,,,"la puntilla, valle gran ray, la gomera",desconocido,coordinate_rounded;geodetic_datum_assumed_wgs84;continent_derived_from_coordinates,no asignado,Tursiops truncatus
5026322159,2010.0,9.0,species,"Globicephala melaena (Traill, 1809)",28.222017,-16.84762,,,teneriffa,desconocido,coordinate_rounded;geodetic_datum_assumed_wgs84;continent_derived_from_coordinates,no asignado,Globicephala melaena
5026082436,2000.0,3.0,species,"Tursiops truncatus (Montagu, 1821)",28.052591,-16.910706,,,meerenge tenerife - gomera,desconocido,coordinate_rounded;geodetic_datum_assumed_wgs84,no asignado,Tursiops truncatus
5026045491,2018.0,2.0,species,"Globicephala macrorhynchus Gray, 1846",28.146301,-14.229359,,,"costa calma, fuerteventura: südwest und küste",desconocido,coordinate_rounded;geodetic_datum_assumed_wgs84;continent_derived_from_coordinates,no asignado,Globicephala macrorhynchus
5025875502,2008.0,2.0,species,"Tursiops truncatus (Montagu, 1821)",28.049257,-14.356041,,,"morro jable, fuerteventura",desconocido,coordinate_rounded;geodetic_datum_assumed_wgs84;continent_derived_from_coordinates,no asignado,Tursiops truncatus
5025814586,2010.0,12.0,species,"Tursiops truncatus (Montagu, 1821)",28.033501,-16.712608,,,utm50_28r_0300_3100,desconocido,coordinate_rounded;geodetic_datum_assumed_wgs84;continent_derived_from_coordinates,no asignado,Tursiops truncatus
5025742527,2017.0,2.0,species,"Globicephala macrorhynchus Gray, 1846",28.225254,-16.837536,,,"hotelanlage barcelo varadero und angrenzender atlantik, teneriffa",desconocido,coordinate_rounded;geodetic_datum_assumed_wgs84;continent_derived_from_coordinates,no asignado,Globicephala macrorhynchus
5025581353,2021.0,5.0,species,"Globicephala macrorhynchus Gray, 1846",28.052591,-16.910706,,,meerenge tenerife - gomera,desconocido,coordinate_rounded;geodetic_datum_assumed_wgs84,no asignado,Globicephala macrorhynchus
5025522583,2008.0,6.0,species,"Tursiops truncatus (Montagu, 1821)",27.76866,-15.720491,,,"puerto rico offshore, gran canaria",desconocido,coordinate_rounded;geodetic_datum_assumed_wgs84;continent_derived_from_coordinates,no asignado,Tursiops truncatus
5025399455,2016.0,3.0,species,"Physeter macrocephalus Linnaeus, 1758",28.046417,-14.330978,,,jandia,desconocido,coordinate_rounded;geodetic_datum_assumed_wgs84;continent_derived_from_coordinates,no asignado,Physeter macrocephalus
5025395588,2010.0,9.0,species,"Globicephala melaena (Traill, 1809)",28.220013,-16.89414,,,teneriffa,desconocido,coordinate_rounded;geodetic_datum_assumed_wgs84,no asignado,Globicephala melaena
5025274269,2011.0,12.0,species,"Tursiops truncatus (Montagu, 1821)",27.759609,-15.709686,,,utm50_28r_0400_3050,desconocido,coordinate_rounded;geodetic_datum_assumed_wgs84;continent_derived_from_coordinates,no asignado,Tursiops truncatus
5025034386,2016.0,3.0,species,"Tursiops truncatus (Montagu, 1821)",28.06986,-17.34827,,,"seegebiet vor valle gran rey/puntila, la gomera",desconocido,coordinate_rounded;geodetic_datum_assumed_wgs84;continent_derived_from_coordinates,no asignado,Tursiops truncatus
5024991115,2011.0,3.0,species,"Globicephala macrorhynchus Gray, 1846",28.06986,-17.34827,,,"seegebiet vor valle gran rey/puntila, la gomera",desconocido,coordinate_rounded;geodetic_datum_assumed_wgs84;continent_derived_from_coordinates,no asignado,Globicephala macrorhynchus
5024781943,2008.0,5.0,species,"Tursiops truncatus (Montagu, 1821)",28.22213,-16.534424,,,teneriffa,desconocido,coordinate_rounded;geodetic_datum_assumed_wgs84;continent_derived_from_coordinates,no asignado,Tursiops truncatus
5024657331,2012.0,3.0,species,"Tursiops truncatus (Montagu, 1821)",28.052591,-16.910706,,,meerenge tenerife - gomera,desconocido,coordinate_rounded;geodetic_datum_assumed_wgs84,no asignado,Tursiops truncatus
5024624999,2018.0,2.0,species,"Tursiops truncatus (Montagu, 1821)",28.146301,-14.229359,,,"costa calma, fuerteventura: südwest und küste",desconocido,coordinate_rounded;geodetic_datum_assumed_wgs84;continent_derived_from_coordinates,no asignado,Tursiops truncatus
5024541074,2022.0,3.0,species,"Tursiops truncatus (Montagu, 1821)",28.163157,-16.859026,,,zwischen puerto colón und los gigantes,desconocido,coordinate_rounded;geodetic_datum_assumed_wgs84;continent_derived_from_coordinates,no asignado,Tursiops truncatus
5024312658,2018.0,2.0,species,"Globicephala macrorhynchus Gray, 1846",28.146301,-14.229359,,,"costa calma, fuerteventura: südwest und küste",desconocido,coordinate_rounded;geodetic_datum_assumed_wgs84;continent_derived_from_coordinates,no asignado,Globicephala macrorhynchus
5024188285,2018.0,3.0,species,"Globicephala macrorhynchus Gray, 1846",28.453299,-13.866463,,,aeropuerto de fuerteventura,desconocido,coordinate_rounded;geodetic_datum_assumed_wgs84;continent_derived_from_coordinates,no asignado,Globicephala macrorhynchus
5024133103,2011.0,3.0,species,"Tursiops truncatus (Montagu, 1821)",28.06986,-17.34827,,,"seegebiet vor valle gran rey/puntila, la gomera",desconocido,coordinate_rounded;geodetic_datum_assumed_wgs84;continent_derived_from_coordinates,no asignado,Tursiops truncatus
5023975359,2017.0,2.0,species,"Tursiops truncatus (Montagu, 1821)",28.239296,-16.783653,,,utm50_28r_0300_3100,desconocido,coordinate_rounded;geodetic_datum_assumed_wgs84;continent_derived_from_coordinates,no asignado,Tursiops truncatus
5023848902,2016.0,9.0,species,"Tursiops truncatus (Montagu, 1821)",27.76866,-15.720491,,,"puerto rico offshore, gran canaria",desconocido,coordinate_rounded;geodetic_datum_assumed_wgs84;continent_derived_from_coordinates,no asignado,Tursiops truncatus
5023635534,2024.0,4.0,species,"Delphinus delphis Linnaeus, 1758",36.003063,-5.634965,,,utm25_30s_0250_3975,desconocido,coordinate_rounded;geodetic_datum_assumed_wgs84;continent_derived_from_coordinates,no asignado,Delphinus delphis
5023076114,2023.0,2.0,species,"Globicephala melas (Traill, 1809)",28.06986,-17.34827,,,"seegebiet vor valle gran rey/puntila, la gomera",desconocido,coordinate_rounded;geodetic_datum_assumed_wgs84;continent_derived_from_coordinates,no asignado,Globicephala melas
5023060060,2015.0,10.0,species,"Globicephala macrorhynchus Gray, 1846",28.052591,-16.910706,,,meerenge tenerife - gomera,desconocido,coordinate_rounded;geodetic_datum_assumed_wgs84,no asignado,Globicephala macrorhynchus
5023050987,2019.0,4.0,species,"Tursiops truncatus (Montagu, 1821)",28.06986,-17.34827,,,"seegebiet vor valle gran rey/puntila, la gomera",desconocido,coordinate_rounded;geodetic_datum_assumed_wgs84;continent_derived_from_coordinates,no asignado,Tursiops truncatus
5022950689,2023.0,3.0,species,"Tursiops truncatus (Montagu, 1821)",39.75872,3.328405,,,utm25_31s_0525_4400,desconocido,coordinate_rounded;geodetic_datum_assumed_wgs84;continent_derived_from_coordinates,no asignado,Tursiops truncatus
5022836047,2014.0,3.0,species,"Stenella coeruleoalba (Meyen, 1833)",36.744884,-3.869601,,,utm25_30s_0400_4050,desconocido,coordinate_rounded;geodetic_datum_assumed_wgs84;continent_derived_from_coordinates,no asignado,Stenella coeruleoalba
5022799853,2019.0,5.0,species,"Tursiops truncatus (Montagu, 1821)",39.14587,2.937856,,,archipielago de cabrera (gesamtgebiet),desconocido,coordinate_rounded;geodetic_datum_assumed_wgs84;continent_derived_from_coordinates,no asignado,Tursiops truncatus
5022487119,2020.0,2.0,species,"Tursiops truncatus (Montagu, 1821)",28.651352,-17.945932,,,"puerto de tazacorte, la palma",desconocido,coordinate_rounded;geodetic_datum_assumed_wgs84;continent_derived_from_coordinates,no asignado,Tursiops truncatus
5022482959,2019.0,5.0,species,"Tursiops truncatus (Montagu, 1821)",39.636456,3.437008,,,utm25_31s_0525_4375,desconocido,coordinate_rounded;geodetic_datum_assumed_wgs84;continent_derived_from_coordinates,no asignado,Tursiops truncatus
5022282623,2019.0,4.0,species,"Globicephala macrorhynchus Gray, 1846",28.06986,-17.34827,,,"seegebiet vor valle gran rey/puntila, la gomera",desconocido,coordinate_rounded;geodetic_datum_assumed_wgs84;continent_derived_from_coordinates,no asignado,Globicephala macrorhynchus
5022244026,2014.0,12.0,genus,"Delphinus Linnaeus, 1758",28.086727,-17.338314,,,"la puntilla, valle gran ray, la gomera",desconocido,coordinate_rounded;geodetic_datum_assumed_wgs84;continent_derived_from_coordinates,no asignado,Delphinus Linnaeus
5022241067,2022.0,3.0,species,"Globicephala macrorhynchus Gray, 1846",28.163157,-16.859026,,,zwischen puerto colón und los gigantes,desconocido,coordinate_rounded;geodetic_datum_assumed_wgs84;continent_derived_from_coordinates,no asignado,Globicephala macrorhynchus
5022165155,2015.0,10.0,species,"Balaenoptera physalus (Linnaeus, 1758)",28.052591,-16.910706,,,meerenge tenerife - gomera,desconocido,coordinate_rounded;geodetic_datum_assumed_wgs84,no asignado,Balaenoptera physalus
5022155074,2013.0,7.0,species,"Balaenoptera physalus (Linnaeus, 1758)",28.364214,-13.870239,,,"salinas del carmen bei caleta de fustes, fuerteventura",desconocido,coordinate_rounded;geodetic_datum_assumed_wgs84;continent_derived_from_coordinates,no asignado,Balaenoptera physalus
5022135979,2016.0,4.0,species,"Globicephala macrorhynchus Gray, 1846",28.06986,-17.34827,,,"seegebiet vor valle gran rey/puntila, la gomera",desconocido,coordinate_rounded;geodetic_datum_assumed_wgs84;continent_derived_from_coordinates,no asignado,Globicephala macrorhynchus
5021974915,2009.0,9.0,species,"Globicephala melaena (Traill, 1809)",28.052591,-16.910706,,,meerenge tenerife - gomera,desconocido,coordinate_rounded;geodetic_datum_assumed_wgs84,no asignado,Globicephala melaena
5021738610,2008.0,2.0,species,"Tursiops truncatus (Montagu, 1821)",39.594379,2.357082,,,sa trapa,desconocido,coordinate_rounded;geodetic_datum_assumed_wgs84;continent_derived_from_coordinates,no asignado,Tursiops truncatus
5021653527,2019.0,4.0,species,"Globicephala macrorhynchus Gray, 1846",28.06986,-17.34827,,,"seegebiet vor valle gran rey/puntila, la gomera",desconocido,coordinate_rounded;geodetic_datum_assumed_wgs84;continent_derived_from_coordinates,no asignado,Globicephala macrorhynchus
5021536235,2019.0,5.0,species,"Tursiops truncatus (Montagu, 1821)",39.861706,2.561567,,,utm25_31s_0450_4400,desconocido,coordinate_rounded;geodetic_datum_assumed_wgs84,no asignado,Tursiops truncatus
5021297340,2018.0,12.0,species,"Globicephala macrorhynchus Gray, 1846",28.244665,-16.840925,,,"los gigantes, teneriffa",desconocido,coordinate_rounded;geodetic_datum_assumed_wgs84;continent_derived_from_coordinates,no asignado,Globicephala macrorhynchus
